# t (s)	mx ()	my ()	mz ()	m.region32x ()	m.region32y ()	m.region32z ()	m.region33x ()	m.region33y ()	m.region33z ()	m.region34x ()	m.region34y ()	m.region34z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)
0	0.99992555	-7.410961e-11	3.294868e-11	0.99992555	-7.410961e-11	3.294868e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.5200003	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99992406	2.5721647e-11	-8.799206e-12	0.99992406	2.5721647e-11	-8.799206e-12	NaN	NaN	NaN	NaN	NaN	NaN	0.5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99992263	1.4320278e-10	-4.0091666e-11	0.99992263	1.4320278e-10	-4.0091666e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.47999957	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9999211	-2.9842795e-12	-3.1878018e-11	0.9999212	-2.9842795e-12	-3.1878018e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.45999935	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99991953	-7.912604e-11	-7.70355e-12	0.99991953	-7.912604e-11	-7.703549e-12	NaN	NaN	NaN	NaN	NaN	NaN	0.43999952	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.999918	1.0254553e-10	-5.1067848e-11	0.999918	1.0254553e-10	-5.1067848e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.41999933	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9999163	7.446488e-11	-7.469361e-11	0.9999162	7.446488e-11	-7.469361e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.40000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9999145	3.0513547e-10	1.7539225e-11	0.9999145	3.0513547e-10	1.7539225e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.3800001	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99991274	1.7577406e-10	-2.4264488e-11	0.99991274	1.7577406e-10	-2.4264486e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.36000034	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99991083	9.7685415e-11	-6.35492e-11	0.99991083	9.7685415e-11	-6.35492e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.34000012	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99990886	2.738716e-10	9.989892e-11	0.9999088	2.738716e-10	9.989892e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.31999978	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9999068	-1.5546675e-11	7.01957e-11	0.9999068	-1.5546675e-11	7.01957e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.29999962	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9999046	-9.495693e-11	-3.0527796e-11	0.99990463	-9.495693e-11	-3.0527796e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.28000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99990237	-8.7197805e-11	1.8083356e-11	0.99990237	-8.7197805e-11	1.8083353e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.26000014	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9999	2.6273028e-10	-1.3920155e-10	0.99990004	2.6273028e-10	-1.3920155e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.23999979	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99989766	-8.242296e-11	-3.1360504e-11	0.99989766	-8.242296e-11	-3.1360504e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.21999976	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99989504	1.4409807e-10	-2.5664082e-11	0.99989504	1.4409807e-10	-2.5664082e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.20000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99989235	-1.2857981e-10	7.3721716e-11	0.99989235	-1.2857981e-10	7.3721716e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.18000017	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998895	-2.989964e-11	3.6541072e-11	0.99988955	-2.989964e-11	3.654107e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.15999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998866	-4.9510618e-11	6.332953e-12	0.99988663	-4.9510618e-11	6.332953e-12	NaN	NaN	NaN	NaN	NaN	NaN	0.14000009	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998834	1.2235546e-10	3.0734713e-11	0.9998834	1.2235546e-10	3.0734713e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.11999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998801	6.502887e-11	-1.4679054e-10	0.9998801	6.502887e-11	-1.4679054e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.10000009	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998767	6.966161e-11	-1.1255832e-10	0.9998767	6.966161e-11	-1.1255831e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.079999946	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9998729	3.1587888e-10	-2.930408e-11	0.9998729	3.1587888e-10	-2.930408e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.059999947	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
