# t (s)	mx ()	my ()	mz ()	m.region32x ()	m.region32y ()	m.region32z ()	m.region33x ()	m.region33y ()	m.region33z ()	m.region34x ()	m.region34y ()	m.region34z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)
0	0.0002787311	-0.002921048	-0.0003858348	0.00027873088	-0.002921048	-0.0003858348	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.95916176	-0.00016946251	0.00030308566	0.9591617	-0.00016946252	0.0003030857	NaN	NaN	NaN	NaN	NaN	NaN	0.039999973	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9858407	-5.71103e-08	-5.6452336e-09	0.9858407	-5.71103e-08	-5.6452336e-09	NaN	NaN	NaN	NaN	NaN	NaN	0.079999946	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9883058	-2.048381e-08	-4.0606665e-09	0.9883058	-2.048381e-08	-4.060553e-09	NaN	NaN	NaN	NaN	NaN	NaN	0.11999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9902219	-1.2656756e-08	-2.7274325e-09	0.99022186	-1.2656756e-08	-2.7274325e-09	NaN	NaN	NaN	NaN	NaN	NaN	0.15999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9917568	-4.699757e-09	-1.2771579e-09	0.9917568	-4.699757e-09	-1.2771579e-09	NaN	NaN	NaN	NaN	NaN	NaN	0.20000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.993014	-2.1769893e-09	-7.668177e-10	0.9930139	-2.1769893e-09	-7.668177e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.23999979	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99406123	-1.126466e-09	-1.4708235e-11	0.99406123	-1.126466e-09	-1.4704682e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.28000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9949356	-1.2431656e-10	1.2032847e-11	0.9949356	-1.2431656e-10	1.2032833e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.31999978	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99565035	5.576908e-10	1.7569612e-10	0.99565035	5.576908e-10	1.7569612e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.36000034	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.996256	3.9165116e-10	-2.587871e-10	0.996256	3.9165116e-10	-2.5878713e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.40000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99677074	-2.0895641e-10	-1.9286464e-10	0.99677074	-2.0895641e-10	-1.9286465e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.43999952	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9972084	-4.118874e-10	-2.0279306e-10	0.9972084	-4.118874e-10	-2.0279306e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.47999957	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9975795	4.5326942e-10	3.98533e-11	0.9975795	4.5326942e-10	3.98533e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.5200003	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9978928	1.653575e-10	2.7659447e-10	0.9978928	1.653575e-10	2.7659444e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.56000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9981558	1.4870238e-10	-1.7592633e-10	0.9981557	1.4870238e-10	-1.7592633e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.59999925	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9983754	4.4008175e-10	-1.5813895e-10	0.9983755	4.4008175e-10	-1.5813895e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.63999957	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9985583	-3.450964e-10	-1.6029844e-10	0.9985583	-3.450964e-10	-1.6029843e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.68000025	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9986378	1.494982e-11	1.3139816e-10	0.9986378	1.494982e-11	1.3139816e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.69999945	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9984711	-2.767706e-10	-4.553988e-12	0.9984711	-2.767706e-10	-4.553988e-12	NaN	NaN	NaN	NaN	NaN	NaN	0.6600008	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99827063	-4.401386e-10	-1.2258519e-10	0.99827063	-4.401386e-10	-1.2258519e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.6200003	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9981558	3.223022e-11	-3.21899e-10	0.9981558	3.223022e-11	-3.21899e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.59999925	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9980302	2.0861535e-11	-6.188662e-11	0.99803025	2.0861535e-11	-6.188662e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.58000094	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99789286	-7.884182e-11	2.5323849e-10	0.99789286	-7.884182e-11	2.5323849e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.56000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9977429	-1.8667379e-10	-7.0166095e-11	0.9977429	-1.8667379e-10	-7.016609e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.5400007	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9975796	2.8023805e-10	4.0835384e-11	0.9975796	2.8023805e-10	4.0835384e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.5200003	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99740165	-3.096261e-10	-7.2974383e-11	0.99740165	-3.096261e-10	-7.2974383e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.5	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9972085	5.145466e-10	-1.1955203e-10	0.9972085	5.145466e-10	-1.1955203e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.47999957	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99699855	3.454943e-10	-1.6015249e-10	0.99699867	3.454943e-10	-1.6015247e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.45999935	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9967708	1.1709744e-11	-1.8328625e-10	0.99677074	1.1709744e-11	-1.8328625e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.43999952	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99652386	7.286758e-10	4.3890662e-11	0.9965238	7.286758e-10	4.3890662e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.41999933	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9962561	9.606538e-12	-2.3420954e-10	0.9962561	9.606538e-12	-2.3420954e-10	NaN	NaN	NaN	NaN	NaN	NaN	0.40000036	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99596554	3.3179504e-10	8.055207e-11	0.99596554	3.3179504e-10	8.055208e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.3800001	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.99565035	-6.434675e-11	-5.0232478e-11	0.99565035	-6.434675e-11	-5.0232478e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.36000034	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9953079	8.526513e-13	6.934776e-11	0.9953079	8.526513e-13	6.934776e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.34000012	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	0.9949356	5.554739e-10	-8.601202e-11	0.9949356	5.554739e-10	-8.6012024e-11	NaN	NaN	NaN	NaN	NaN	NaN	0.31999978	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
