# t (s)	mx ()	my ()	mz ()	m.region21x ()	m.region21y ()	m.region21z ()	m.region22x ()	m.region22y ()	m.region22z ()	m.region23x ()	m.region23y ()	m.region23z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.14497814	-0.037893288	-0.0018899324	NaN	NaN	NaN	3.4965518e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.14926286	-0.04265608	-0.0023054236	NaN	NaN	NaN	3.6310345e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	-0.1526966	-0.048192743	-0.0027690476	NaN	NaN	NaN	3.7655172e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.15425448	-0.05426314	-0.0032744838	NaN	NaN	NaN	3.9e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.15243228	-0.060107954	-0.0038040655	NaN	NaN	NaN	4.0344827e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.14551482	-0.06404507	-0.004326571	NaN	NaN	NaN	4.1689654e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.13247883	-0.06358964	-0.004800469	NaN	NaN	NaN	4.3034484e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.11387267	-0.057018448	-0.005183726	NaN	NaN	NaN	4.437931e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	-0.09131355	-0.0453689	-0.005444543	NaN	NaN	NaN	4.5724138e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	-0.06655926	-0.03215095	-0.00556672	NaN	NaN	NaN	4.7068966e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	-0.0417486	-0.020991238	-0.005550256	NaN	NaN	NaN	4.8413796e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	-0.019237757	-0.013606737	-0.0054101194	NaN	NaN	NaN	4.975862e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.707107	0	0	0	0	-0.00058415293	-0.009779026	-0.005172407	NaN	NaN	NaN	5.110345e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.013776166	-0.008525447	-0.004867922	NaN	NaN	NaN	5.2448274e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.024111247	-0.008892261	-0.0045259763	NaN	NaN	NaN	5.3793104e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.030947505	-0.010176644	-0.0041708155	NaN	NaN	NaN	5.513793e-07	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.03484812	-0.011893557	-0.0038205986	NaN	NaN	NaN	5.648276e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.036337633	-0.0137236165	-0.003487943	NaN	NaN	NaN	5.782759e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.03587882	-0.015472627	-0.0031810196	NaN	NaN	NaN	5.9172413e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.03386702	-0.017042601	-0.0029046934	NaN	NaN	NaN	6.0517243e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.030630125	-0.018409034	-0.0026615162	NaN	NaN	NaN	6.186207e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.026431456	-0.019601543	-0.0024525295	NaN	NaN	NaN	6.32069e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.021474706	-0.020688027	-0.002277907	NaN	NaN	NaN	6.455172e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.015910575	-0.021762583	-0.0021374335	NaN	NaN	NaN	6.589655e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0098441085	-0.022937823	-0.0020309074	NaN	NaN	NaN	6.724138e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0033426867	-0.024341231	-0.0019584275	NaN	NaN	NaN	6.8586206e-07	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.707107	0	0	0	0	-0.0035557218	-0.026115587	-0.0019206414	NaN	NaN	NaN	6.9931036e-07	1e-07	145
