# t (s)	mx ()	my ()	mz ()	m.region23x ()	m.region23y ()	m.region23z ()	m.region24x ()	m.region24y ()	m.region24z ()	m.region25x ()	m.region25y ()	m.region25z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.09794108	-0.024849404	-1.6931994e-05	NaN	NaN	NaN	2.2839507e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.098038904	-0.02686517	-0.00012296627	NaN	NaN	NaN	2.345679e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.0983593	-0.029080385	-0.00023150489	NaN	NaN	NaN	2.4074075e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.09889411	-0.031516876	-0.00034331717	NaN	NaN	NaN	2.4691357e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	-0.09963394	-0.03419864	-0.00045918263	NaN	NaN	NaN	2.5308643e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.100567244	-0.03715211	-0.00057985337	NaN	NaN	NaN	2.5925925e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.10168039	-0.040406007	-0.000706082	NaN	NaN	NaN	2.654321e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.10295529	-0.043991294	-0.0008385754	NaN	NaN	NaN	2.7160493e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.10436947	-0.047940757	-0.000978008	NaN	NaN	NaN	2.777778e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.105894245	-0.052288473	-0.0011249718	NaN	NaN	NaN	2.839506e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.107493326	-0.057068605	-0.0012799622	NaN	NaN	NaN	2.9012347e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	-0.10912075	-0.062313884	-0.0014433253	NaN	NaN	NaN	2.962963e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.11072022	-0.06805301	-0.0016152407	NaN	NaN	NaN	3.0246915e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.11222288	-0.07430732	-0.0017956485	NaN	NaN	NaN	3.0864197e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.113547556	-0.081086084	-0.0019842298	NaN	NaN	NaN	3.1481483e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.11460127	-0.08838111	-0.0021803498	NaN	NaN	NaN	3.2098765e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.11528332	-0.09616043	-0.0023830535	NaN	NaN	NaN	3.271605e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.11549085	-0.1043626	-0.0025910377	NaN	NaN	NaN	3.3333333e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	-0.11512998	-0.11289482	-0.0028027054	NaN	NaN	NaN	3.395062e-07	1e-07	162
