0.0012438919, 0.0014029685, 0.0015511904, 0.0016832352, 0.0018173568, 0.0018929932, 0.0019339658, 0.0019339863, 0.0018659583, 0.0017476394, 0.0015625556, 0.0012994832, 0.000839252, 0.00034297764, -0.00029475935, -0.0013454664, -0.0024510487, -0.0038723024, -0.005719098, -0.008884247, -0.012432325, -0.017376892, -0.024531782, -0.039060846, -0.059639417, -0.099028185, -0.19536011, -0.32268894, -0.121045925, -0.04991122, 0.005096118, 0.04991121, 0.12104595, 0.322689, 0.1953601, 0.099028185, 0.05963944, 0.03906085, 0.024531782, 0.0173769, 0.012432311, 0.00888425, 0.0057190643, 0.0038723203, 0.0024510436, 0.0011089984, 0.00029475204, -0.00034297656, -0.000839239, -0.0012994971, -0.0015625644, -0.0017476429, -0.001865994, -0.001933963, -0.0019339575, -0.001892997, -0.0018173531, -0.001683265, -0.0015512183, -0.0014030011
0.0012438919, 0.0014029685, 0.0015511904, 0.0016832352, 0.0018173568, 0.0018929932, 0.0019339658, 0.0019339863, 0.0018659583, 0.0017476394, 0.0015625556, 0.0012994832, 0.000839252, 0.00034297764, -0.00029475935, -0.0013454664, -0.0024510487, -0.0038723024, -0.005719098, -0.008884247, -0.012432325, -0.017376892, -0.024531782, -0.039060846, -0.059639417, -0.099028185, -0.19536011, -0.32268894, -0.121045925, -0.04991122, 0.005096118, 0.04991121, 0.12104595, 0.322689, 0.1953601, 0.099028185, 0.05963944, 0.03906085, 0.024531782, 0.0173769, 0.012432311, 0.00888425, 0.0057190643, 0.0038723203, 0.0024510436, 0.0011089984, 0.00029475204, -0.00034297656, -0.000839239, -0.0012994971, -0.0015625644, -0.0017476429, -0.001865994, -0.001933963, -0.0019339575, -0.001892997, -0.0018173531, -0.001683265, -0.0015512183, -0.0014030011
0.0012438919, 0.0014029685, 0.0015511904, 0.0016832352, 0.0018173568, 0.0018929932, 0.0019339658, 0.0019339863, 0.0018659583, 0.0017476394, 0.0015625556, 0.0012994832, 0.000839252, 0.00034297764, -0.00029475935, -0.0013454664, -0.0024510487, -0.0038723024, -0.005719098, -0.008884247, -0.012432325, -0.017376892, -0.024531782, -0.039060846, -0.059639417, -0.099028185, -0.19536011, -0.32268894, -0.121045925, -0.04991122, 0.005096118, 0.04991121, 0.12104595, 0.322689, 0.1953601, 0.099028185, 0.05963944, 0.03906085, 0.024531782, 0.0173769, 0.012432311, 0.00888425, 0.0057190643, 0.0038723203, 0.0024510436, 0.0011089984, 0.00029475204, -0.00034297656, -0.000839239, -0.0012994971, -0.0015625644, -0.0017476429, -0.001865994, -0.001933963, -0.0019339575, -0.001892997, -0.0018173531, -0.001683265, -0.0015512183, -0.0014030011
0.0012438919, 0.0014029685, 0.0015511904, 0.0016832352, 0.0018173568, 0.0018929932, 0.0019339658, 0.0019339863, 0.0018659583, 0.0017476394, 0.0015625556, 0.0012994832, 0.000839252, 0.00034297764, -0.00029475935, -0.0013454664, -0.0024510487, -0.0038723024, -0.005719098, -0.008884247, -0.012432325, -0.017376892, -0.024531782, -0.039060846, -0.059639417, -0.099028185, -0.19536011, -0.32268894, -0.121045925, -0.04991122, 0.005096118, 0.04991121, 0.12104595, 0.322689, 0.1953601, 0.099028185, 0.05963944, 0.03906085, 0.024531782, 0.0173769, 0.012432311, 0.00888425, 0.0057190643, 0.0038723203, 0.0024510436, 0.0011089984, 0.00029475204, -0.00034297656, -0.000839239, -0.0012994971, -0.0015625644, -0.0017476429, -0.001865994, -0.001933963, -0.0019339575, -0.001892997, -0.0018173531, -0.001683265, -0.0015512183, -0.0014030011
0.0012847353, 0.0014537806, 0.0016122088, 0.0017545745, 0.0019014217, 0.0019870438, 0.0020377114, 0.002047114, 0.0019904003, 0.0018808222, 0.0017043618, 0.001449957, 0.001000908, 0.0005142294, -0.0001129423, -0.0011484739, -0.0022397842, -0.0036441095, -0.0054705804, -0.008603606, -0.012117785, -0.017015692, -0.02409792, -0.03843659, -0.058593266, -0.09645407, -0.18214396, -0.26441482, -0.11614393, -0.048761837, 0.004997826, 0.048761826, 0.11614396, 0.2644148, 0.18214399, 0.09645407, 0.058593296, 0.03843658, 0.024097936, 0.017015692, 0.01211777, 0.008603547, 0.0054705758, 0.0036441735, 0.0022397963, 0.00091524376, 0.00011290437, -0.00051427406, -0.0010009136, -0.001449927, -0.0017043184, -0.0018807867, -0.0019903942, -0.002047129, -0.0020377561, -0.0019870885, -0.0019014664, -0.0017545521, -0.0016121827, -0.0014537526
0.0012847353, 0.0014537806, 0.0016122088, 0.0017545745, 0.0019014217, 0.0019870438, 0.0020377114, 0.002047114, 0.0019904003, 0.0018808222, 0.0017043618, 0.001449957, 0.001000908, 0.0005142294, -0.0001129423, -0.0011484739, -0.0022397842, -0.0036441095, -0.0054705804, -0.008603606, -0.012117785, -0.017015692, -0.02409792, -0.03843659, -0.058593266, -0.09645407, -0.18214396, -0.26441482, -0.11614393, -0.048761837, 0.004997826, 0.048761826, 0.11614396, 0.2644148, 0.18214399, 0.09645407, 0.058593296, 0.03843658, 0.024097936, 0.017015692, 0.01211777, 0.008603547, 0.0054705758, 0.0036441735, 0.0022397963, 0.00091524376, 0.00011290437, -0.00051427406, -0.0010009136, -0.001449927, -0.0017043184, -0.0018807867, -0.0019903942, -0.002047129, -0.0020377561, -0.0019870885, -0.0019014664, -0.0017545521, -0.0016121827, -0.0014537526
0.0012847353, 0.0014537806, 0.0016122088, 0.0017545745, 0.0019014217, 0.0019870438, 0.0020377114, 0.002047114, 0.0019904003, 0.0018808222, 0.0017043618, 0.001449957, 0.001000908, 0.0005142294, -0.0001129423, -0.0011484739, -0.0022397842, -0.0036441095, -0.0054705804, -0.008603606, -0.012117785, -0.017015692, -0.02409792, -0.03843659, -0.058593266, -0.09645407, -0.18214396, -0.26441482, -0.11614393, -0.048761837, 0.004997826, 0.048761826, 0.11614396, 0.2644148, 0.18214399, 0.09645407, 0.058593296, 0.03843658, 0.024097936, 0.017015692, 0.01211777, 0.008603547, 0.0054705758, 0.0036441735, 0.0022397963, 0.00091524376, 0.00011290437, -0.00051427406, -0.0010009136, -0.001449927, -0.0017043184, -0.0018807867, -0.0019903942, -0.002047129, -0.0020377561, -0.0019870885, -0.0019014664, -0.0017545521, -0.0016121827, -0.0014537526
0.0013261879, 0.0015056459, 0.0016747545, 0.0018278845, 0.001988139, 0.0020842347, 0.00214508, 0.00216432, 0.002119463, 0.0020191704, 0.0018519168, 0.001606886, 0.0011701591, 0.00069427444, 7.923649e-05, -0.0009383781, -0.0020121238, -0.003394877, -0.005194121, -0.008281149, -0.01174283, -0.016562313, -0.023513114, -0.037489083, -0.05684007, -0.091919675, -0.16196749, -0.20905936, -0.107662335, -0.04666134, 0.0048174458, 0.046661332, 0.10766236, 0.20905936, 0.16196749, 0.09191966, 0.056840096, 0.03748907, 0.023513127, 0.016562317, 0.011742811, 0.008281122, 0.0051941327, 0.0033949162, 0.0020121324, 0.00070904446, -7.925484e-05, -0.0006943094, -0.0011701649, -0.0016068646, -0.001851896, -0.0020191525, -0.0021194792, -0.0021643005, -0.002145092, -0.002084259, -0.0019881725, -0.0018278919, -0.0016747471, -0.0015056627
0.0013261879, 0.0015056459, 0.0016747545, 0.0018278845, 0.001988139, 0.0020842347, 0.00214508, 0.00216432, 0.002119463, 0.0020191704, 0.0018519168, 0.001606886, 0.0011701591, 0.00069427444, 7.923649e-05, -0.0009383781, -0.0020121238, -0.003394877, -0.005194121, -0.008281149, -0.01174283, -0.016562313, -0.023513114, -0.037489083, -0.05684007, -0.091919675, -0.16196749, -0.20905936, -0.107662335, -0.04666134, 0.0048174458, 0.046661332, 0.10766236, 0.20905936, 0.16196749, 0.09191966, 0.056840096, 0.03748907, 0.023513127, 0.016562317, 0.011742811, 0.008281122, 0.0051941327, 0.0033949162, 0.0020121324, 0.00070904446, -7.925484e-05, -0.0006943094, -0.0011701649, -0.0016068646, -0.001851896, -0.0020191525, -0.0021194792, -0.0021643005, -0.002145092, -0.002084259, -0.0019881725, -0.0018278919, -0.0016747471, -0.0015056627
0.0013261879, 0.0015056459, 0.0016747545, 0.0018278845, 0.001988139, 0.0020842347, 0.00214508, 0.00216432, 0.002119463, 0.0020191704, 0.0018519168, 0.001606886, 0.0011701591, 0.00069427444, 7.923649e-05, -0.0009383781, -0.0020121238, -0.003394877, -0.005194121, -0.008281149, -0.01174283, -0.016562313, -0.023513114, -0.037489083, -0.05684007, -0.091919675, -0.16196749, -0.20905936, -0.107662335, -0.04666134, 0.0048174458, 0.046661332, 0.10766236, 0.20905936, 0.16196749, 0.09191966, 0.056840096, 0.03748907, 0.023513127, 0.016562317, 0.011742811, 0.008281122, 0.0051941327, 0.0033949162, 0.0020121324, 0.00070904446, -7.925484e-05, -0.0006943094, -0.0011701649, -0.0016068646, -0.001851896, -0.0020191525, -0.0021194792, -0.0021643005, -0.002145092, -0.002084259, -0.0019881725, -0.0018278919, -0.0016747471, -0.0015056627
